user_id,question_id,subject,topic,answer_correct,confidence,time_taken,expected_time,confidence_error,speed_score,fake_confidence,guess_flag,strategy_type
S70,75,DSA,Stack,0,3,15,8.0,3,0.5965,0,0,mixed
S71,57,DSA,Stack,1,4,7,8.0,0,1.2782142857142855,0,0,mixed
S71,238,DSA,Queue,0,5,4,8.0,5,2.236875,1,0,trial
S71,45,DSA,Stack,1,2,6,8.0,0,1.49125,0,1,mixed
S71,215,DSA,Queue,0,3,15,8.0,3,0.5965,0,0,mixed
S71,125,DSA,Stack,1,3,4,8.0,0,2.236875,0,0,mixed
S71,263,DSA,Queue,1,5,6,8.0,0,1.49125,0,0,trial
S71,113,DSA,Stack,0,4,15,8.0,4,0.5965,1,0,pattern
S71,202,DSA,Queue,0,2,12,8.0,2,0.745625,0,0,conceptual
S71,23,DSA,Stack,1,2,7,8.0,0,1.2782142857142855,0,1,mixed
S71,205,DSA,Queue,0,1,13,8.0,1,0.6882692307692307,0,0,mixed
S72,42,DSA,Stack,1,3,13,8.0,0,0.6882692307692307,0,0,trial
S72,71,DSA,Stack,1,1,6,8.0,0,1.49125,0,1,mixed
S72,229,DSA,Queue,0,2,11,8.0,2,0.8134090909090909,0,0,mixed
S72,102,DSA,Stack,1,3,7,8.0,0,1.2782142857142855,0,0,mixed
S72,152,DSA,Stack,1,5,13,8.0,0,0.6882692307692307,0,0,conceptual
S72,262,DSA,Queue,0,3,8,8.0,3,1.1184375,0,0,mixed
S72,94,DSA,Stack,1,4,3,8.0,0,2.9825,0,0,mixed
S72,213,DSA,Queue,0,5,4,8.0,5,2.236875,1,0,trial
S72,172,DSA,Queue,0,3,9,8.0,3,0.9941666666666666,0,0,mixed
S72,221,DSA,Queue,0,4,4,8.0,4,2.236875,1,0,trial
S73,222,DSA,Queue,0,2,8,8.0,2,1.1184375,0,0,mixed
S73,63,DSA,Stack,0,5,12,8.0,5,0.745625,1,0,pattern
S73,151,DSA,Stack,0,3,7,8.0,3,1.2782142857142855,0,0,mixed
S73,124,DSA,Stack,0,2,13,8.0,2,0.6882692307692307,0,0,mixed
S73,229,DSA,Queue,1,1,7,8.0,0,1.2782142857142855,0,1,mixed
S73,246,DSA,Queue,0,4,7,8.0,4,1.2782142857142855,1,0,pattern
S73,48,DSA,Stack,0,4,9,8.0,4,0.9941666666666666,1,0,pattern
S73,100,DSA,Stack,0,5,6,8.0,5,1.49125,1,0,trial
S73,242,DSA,Queue,0,2,12,8.0,2,0.745625,0,0,mixed
S73,82,DSA,Stack,1,2,10,8.0,0,0.8947499999999999,0,1,pattern
S74,288,DSA,Queue,0,3,6,8.0,3,1.49125,0,0,conceptual
S74,13,DSA,Stack,0,3,4,8.0,3,2.236875,0,0,trial
S74,28,DSA,Stack,1,1,4,8.0,0,2.236875,0,1,mixed
S74,88,DSA,Stack,0,2,11,8.0,2,0.8134090909090909,0,0,mixed
S74,76,DSA,Stack,1,4,9,8.0,0,0.9941666666666666,0,0,mixed
S74,40,DSA,Stack,1,1,14,8.0,0,0.6391071428571429,0,1,mixed
S74,280,DSA,Queue,0,5,12,8.0,5,0.745625,1,0,pattern
S74,186,DSA,Queue,1,1,9,8.0,0,0.9941666666666666,0,1,mixed
S74,16,DSA,Stack,0,4,10,8.0,4,0.8947499999999999,1,0,pattern
S74,259,DSA,Queue,0,5,14,8.0,5,0.6391071428571429,1,0,pattern
S75,168,DSA,Stack,1,3,4,8.0,0,2.236875,0,0,mixed
S75,31,DSA,Stack,1,1,12,8.0,0,0.745625,0,1,conceptual
S75,80,DSA,Stack,0,4,4,8.0,4,2.236875,1,0,trial
S75,84,DSA,Stack,0,4,8,8.0,4,1.1184375,1,0,pattern
S75,66,DSA,Stack,0,3,3,8.0,3,2.9825,0,0,trial
S75,105,DSA,Stack,1,1,15,8.0,0,0.5965,0,1,mixed
S75,195,DSA,Queue,0,4,8,8.0,4,1.1184375,1,0,pattern
S75,157,DSA,Stack,0,5,6,8.0,5,1.49125,1,0,trial
S75,259,DSA,Queue,0,2,9,8.0,2,0.9941666666666666,0,0,mixed
S75,163,DSA,Stack,0,2,6,8.0,2,1.49125,0,0,trial
S76,56,DSA,Stack,0,1,13,8.0,1,0.6882692307692307,0,0,mixed
S76,283,DSA,Queue,1,4,7,8.0,0,1.2782142857142855,0,0,mixed
S76,172,DSA,Queue,0,4,3,8.0,4,2.9825,1,0,trial
S76,132,DSA,Stack,0,5,15,8.0,5,0.5965,1,0,pattern
S76,23,DSA,Stack,0,2,8,8.0,2,1.1184375,0,0,mixed
S76,233,DSA,Queue,0,3,4,8.0,3,2.236875,0,0,trial
S76,109,DSA,Stack,0,3,7,8.0,3,1.2782142857142855,0,0,mixed
S76,76,DSA,Stack,0,4,5,8.0,4,1.7895,1,0,trial
S76,273,DSA,Queue,1,1,11,8.0,0,0.8134090909090909,0,1,mixed
S76,31,DSA,Stack,0,1,3,8.0,1,2.9825,0,0,trial
S77,62,DSA,Stack,0,1,3,8.0,1,2.9825,0,0,trial
S77,175,DSA,Queue,0,5,3,8.0,5,2.9825,1,0,trial
S77,61,DSA,Stack,1,1,7,8.0,0,1.2782142857142855,0,1,mixed
S77,251,DSA,Queue,0,1,4,8.0,1,2.236875,0,0,trial
S77,252,DSA,Queue,0,4,7,8.0,4,1.2782142857142855,1,0,pattern
S77,63,DSA,Stack,0,2,10,8.0,2,0.8947499999999999,0,0,mixed
S77,10,DSA,Stack,1,3,3,,0,2.9825,0,0,mixed
S77,5,DSA,Stack,1,5,8,,0,1.1184375,0,0,mixed
S77,113,DSA,Stack,1,3,4,8.0,0,2.236875,0,0,mixed
S77,91,DSA,Stack,0,5,10,8.0,5,0.8947499999999999,1,0,pattern
S78,29,DSA,Stack,0,3,13,8.0,3,0.6882692307692307,0,0,mixed
S78,50,DSA,Stack,0,2,4,8.0,2,2.236875,0,0,trial
S78,77,DSA,Stack,1,3,3,8.0,0,2.9825,0,0,mixed
S78,268,DSA,Queue,0,3,5,8.0,3,1.7895,0,0,trial
S78,79,DSA,Stack,1,5,6,8.0,0,1.49125,0,0,mixed
S78,156,DSA,Stack,0,4,13,8.0,4,0.6882692307692307,1,0,pattern
S78,128,DSA,Stack,1,5,8,8.0,0,1.1184375,0,0,trial
S78,149,DSA,Stack,1,2,5,8.0,0,1.7895,0,1,mixed
S78,285,DSA,Queue,1,1,5,8.0,0,1.7895,0,1,mixed
S78,263,DSA,Queue,0,5,9,8.0,5,0.9941666666666666,1,0,pattern
S79,230,DSA,Queue,1,5,6,8.0,0,1.49125,0,0,mixed
S79,220,DSA,Queue,0,4,11,8.0,4,0.8134090909090909,1,0,pattern
S79,69,DSA,Stack,1,2,13,8.0,0,0.6882692307692307,0,1,mixed
S79,169,DSA,Stack,1,2,6,8.0,0,1.49125,0,1,mixed
S79,174,DSA,Queue,1,1,11,8.0,0,0.8134090909090909,0,1,pattern
S79,47,DSA,Stack,1,1,7,8.0,0,1.2782142857142855,0,1,mixed
S79,290,DSA,Queue,0,4,10,8.0,4,0.8947499999999999,1,0,pattern
S79,184,DSA,Queue,0,1,3,8.0,1,2.9825,0,0,trial
S79,274,DSA,Queue,1,3,6,8.0,0,1.49125,0,0,mixed
S79,121,DSA,Stack,0,3,8,8.0,3,1.1184375,0,0,mixed
S80,19,DSA,Stack,0,5,11,8.0,5,0.8134090909090909,1,0,pattern
S80,187,DSA,Queue,0,1,13,8.0,1,0.6882692307692307,0,0,pattern
S80,75,DSA,Stack,0,2,5,8.0,2,1.7895,0,0,trial
S80,252,DSA,Queue,0,2,9,8.0,2,0.9941666666666666,0,0,mixed
S80,121,DSA,Stack,0,2,7,8.0,2,1.2782142857142855,0,0,mixed
S80,210,DSA,Queue,0,5,6,8.0,5,1.49125,1,0,trial
S80,259,DSA,Queue,1,5,9,8.0,0,0.9941666666666666,0,0,mixed
S80,191,DSA,Queue,0,2,8,8.0,2,1.1184375,0,0,mixed
S80,157,DSA,Stack,0,2,6,8.0,2,1.49125,0,0,trial
S80,174,DSA,Queue,0,4,12,8.0,4,0.745625,1,0,pattern
S81,68,DSA,Stack,1,1,3,8.0,0,2.9825,0,1,mixed
S81,209,DSA,Queue,1,5,13,8.0,0,0.6882692307692307,0,0,conceptual
S81,12,DSA,Stack,1,3,9,8.0,0,0.9941666666666666,0,0,mixed
S81,101,DSA,Stack,0,1,10,8.0,1,0.8947499999999999,0,0,mixed
S81,120,DSA,Stack,0,1,10,8.0,1,0.8947499999999999,0,0,mixed
S81,38,DSA,Stack,1,3,11,8.0,0,0.8134090909090909,0,0,mixed
S81,5,DSA,Stack,0,4,10,,4,0.8947499999999999,1,0,pattern
S81,91,DSA,Stack,0,1,10,8.0,1,0.8947499999999999,0,0,mixed
S81,8,DSA,Stack,1,5,13,,0,0.6882692307692307,0,0,conceptual
S81,169,DSA,Stack,0,1,5,8.0,1,1.7895,0,0,trial
S82,111,DSA,Stack,0,5,13,8.0,5,0.6882692307692307,1,0,pattern
S82,119,DSA,Stack,0,1,10,8.0,1,0.8947499999999999,0,0,mixed
S82,19,DSA,Stack,0,2,15,8.0,2,0.5965,0,0,pattern
S82,117,DSA,Stack,1,5,15,8.0,0,0.5965,0,0,conceptual
S82,274,DSA,Queue,0,2,11,8.0,2,0.8134090909090909,0,0,mixed
S82,53,DSA,Stack,1,1,5,8.0,0,1.7895,0,1,mixed
S82,286,DSA,Queue,0,2,15,8.0,2,0.5965,0,0,mixed
S82,216,DSA,Queue,1,1,5,8.0,0,1.7895,0,1,mixed
S82,22,DSA,Stack,0,2,11,8.0,2,0.8134090909090909,0,0,mixed
S82,256,DSA,Queue,1,4,3,8.0,0,2.9825,0,0,trial
S83,118,DSA,Stack,1,1,8,8.0,0,1.1184375,0,1,mixed
S83,121,DSA,Stack,1,5,4,8.0,0,2.236875,0,0,mixed
S83,144,DSA,Stack,1,1,6,8.0,0,1.49125,0,1,mixed
S83,30,DSA,Stack,0,2,4,8.0,2,2.236875,0,0,trial
S83,64,DSA,Stack,0,2,11,8.0,2,0.8134090909090909,0,0,mixed
S83,49,DSA,Stack,0,1,10,8.0,1,0.8947499999999999,0,0,mixed
S83,109,DSA,Stack,0,5,12,8.0,5,0.745625,1,0,mixed
S83,51,DSA,Stack,1,3,5,8.0,0,1.7895,0,0,mixed
S83,289,DSA,Queue,0,5,4,8.0,5,2.236875,1,0,mixed
S83,33,DSA,Stack,0,5,12,8.0,5,0.745625,1,0,pattern
S84,22,DSA,Stack,0,3,14,8.0,3,0.6391071428571429,0,0,pattern
S84,166,DSA,Stack,0,4,7,8.0,4,1.2782142857142855,1,0,pattern
S84,262,DSA,Queue,1,1,11,8.0,0,0.8134090909090909,0,1,mixed
S84,60,DSA,Stack,1,5,9,8.0,0,0.9941666666666666,0,0,mixed
S84,157,DSA,Stack,1,5,4,8.0,0,2.236875,0,0,mixed
S84,251,DSA,Queue,1,1,5,8.0,0,1.7895,0,1,mixed
S84,79,DSA,Stack,0,2,5,8.0,2,1.7895,0,0,trial
S84,247,DSA,Queue,0,5,3,8.0,5,2.9825,1,0,trial
S84,223,DSA,Queue,1,3,12,8.0,0,0.745625,0,0,pattern
S84,240,DSA,Queue,0,5,6,8.0,5,1.49125,1,0,trial
S85,289,DSA,Queue,0,5,6,8.0,5,1.49125,1,0,trial
S85,126,DSA,Stack,0,2,15,8.0,2,0.5965,0,0,mixed
S85,270,DSA,Queue,1,5,7,8.0,0,1.2782142857142855,0,0,mixed
S85,166,DSA,Stack,1,3,13,8.0,0,0.6882692307692307,0,0,mixed
S85,106,DSA,Stack,1,5,11,8.0,0,0.8134090909090909,0,0,conceptual
S85,125,DSA,Stack,0,2,8,8.0,2,1.1184375,0,0,mixed
S85,32,DSA,Stack,0,5,8,8.0,5,1.1184375,1,0,pattern
S85,5,DSA,Stack,0,2,13,,2,0.6882692307692307,0,0,mixed
S85,12,DSA,Stack,1,4,9,8.0,0,0.9941666666666666,0,0,mixed
S85,246,DSA,Queue,0,4,8,8.0,4,1.1184375,1,0,pattern
S86,149,DSA,Stack,0,2,3,8.0,2,2.9825,0,0,trial
S86,8,DSA,Stack,1,1,7,,0,1.2782142857142855,0,1,mixed
S86,48,DSA,Stack,1,1,6,8.0,0,1.49125,0,1,mixed
S86,273,DSA,Queue,0,1,11,8.0,1,0.8134090909090909,0,0,mixed
S86,49,DSA,Stack,0,2,9,8.0,2,0.9941666666666666,0,0,mixed
S86,195,DSA,Queue,0,4,12,8.0,4,0.745625,1,0,pattern
S86,244,DSA,Queue,1,1,15,8.0,0,0.5965,0,1,pattern
S86,187,DSA,Queue,0,5,14,8.0,5,0.6391071428571429,1,0,pattern
S86,131,DSA,Stack,0,3,4,8.0,3,2.236875,0,0,trial
S86,123,DSA,Stack,0,1,15,8.0,1,0.5965,0,0,mixed
S87,272,DSA,Queue,0,3,15,8.0,3,0.5965,0,0,trial
S87,250,DSA,Queue,0,4,8,8.0,4,1.1184375,1,0,pattern
S87,205,DSA,Queue,1,5,6,8.0,0,1.49125,0,0,mixed
S87,275,DSA,Queue,1,4,3,8.0,0,2.9825,0,0,mixed
S87,96,DSA,Stack,1,5,13,8.0,0,0.6882692307692307,0,0,conceptual
S87,177,DSA,Queue,0,5,12,8.0,5,0.745625,1,0,pattern
S87,209,DSA,Queue,0,3,4,8.0,3,2.236875,0,0,trial
S87,47,DSA,Stack,1,5,4,8.0,0,2.236875,0,0,mixed
S87,264,DSA,Queue,0,1,14,8.0,1,0.6391071428571429,0,0,mixed
S87,133,DSA,Stack,1,1,10,8.0,0,0.8947499999999999,0,1,mixed
S88,228,DSA,Queue,0,5,8,8.0,5,1.1184375,1,0,pattern
S88,174,DSA,Queue,0,4,13,8.0,4,0.6882692307692307,1,0,pattern
S88,117,DSA,Stack,0,1,7,8.0,1,1.2782142857142855,0,0,mixed
S88,129,DSA,Stack,0,3,12,8.0,3,0.745625,0,0,mixed
S88,17,DSA,Stack,0,1,14,8.0,1,0.6391071428571429,0,0,mixed
S88,138,DSA,Stack,0,4,4,8.0,4,2.236875,1,0,trial
S88,63,DSA,Stack,0,4,5,8.0,4,1.7895,1,0,trial
S88,200,DSA,Queue,1,1,14,8.0,0,0.6391071428571429,0,1,mixed
S88,107,DSA,Stack,0,4,6,8.0,4,1.49125,1,0,trial
S88,77,DSA,Stack,1,5,13,8.0,0,0.6882692307692307,0,0,trial
S89,212,DSA,Queue,1,5,12,8.0,0,0.745625,0,0,conceptual
S89,70,DSA,Stack,0,4,8,8.0,4,1.1184375,1,0,pattern
S89,249,DSA,Queue,0,5,3,8.0,5,2.9825,1,0,trial
S89,109,DSA,Stack,0,5,8,8.0,5,1.1184375,1,0,pattern
S89,289,DSA,Queue,1,5,4,8.0,0,2.236875,0,0,mixed
S89,157,DSA,Stack,1,1,6,8.0,0,1.49125,0,1,mixed
S89,113,DSA,Stack,0,1,5,8.0,1,1.7895,0,0,trial
S89,97,DSA,Stack,0,2,4,8.0,2,2.236875,0,0,trial
S89,28,DSA,Stack,1,2,5,8.0,0,1.7895,0,1,mixed
S89,59,DSA,Stack,0,4,6,8.0,4,1.49125,1,0,trial
S90,196,DSA,Queue,1,3,13,8.0,0,0.6882692307692307,0,0,mixed
S90,95,DSA,Stack,1,2,6,8.0,0,1.49125,0,1,mixed
S90,287,DSA,Queue,0,4,3,8.0,4,2.9825,1,0,trial
S90,142,DSA,Stack,1,3,13,8.0,0,0.6882692307692307,0,0,mixed
S90,61,DSA,Stack,1,4,8,8.0,0,1.1184375,0,0,mixed
S90,235,DSA,Queue,0,2,6,8.0,2,1.49125,0,0,trial
S90,209,DSA,Queue,1,4,8,8.0,0,1.1184375,0,0,mixed
S90,251,DSA,Queue,1,4,6,8.0,0,1.49125,0,0,mixed
S90,30,DSA,Stack,0,1,6,8.0,1,1.49125,0,0,trial
S90,261,DSA,Queue,0,4,10,8.0,4,0.8947499999999999,1,0,pattern
S91,134,DSA,Stack,0,1,15,8.0,1,0.5965,0,0,mixed
S91,224,DSA,Queue,1,4,6,8.0,0,1.49125,0,0,mixed
S91,188,DSA,Queue,1,2,8,8.0,0,1.1184375,0,1,mixed
S91,237,DSA,Queue,1,1,15,8.0,0,0.5965,0,1,mixed
S91,185,DSA,Queue,0,1,5,8.0,1,1.7895,0,0,trial
S91,171,DSA,Queue,0,4,9,8.0,4,0.9941666666666666,1,0,pattern
S91,216,DSA,Queue,1,1,8,8.0,0,1.1184375,0,1,mixed
S91,95,DSA,Stack,0,1,7,8.0,1,1.2782142857142855,0,0,mixed
S91,143,DSA,Stack,1,4,10,8.0,0,0.8947499999999999,0,0,mixed
S91,221,DSA,Queue,1,2,15,8.0,0,0.5965,0,1,mixed
S92,126,DSA,Stack,0,1,4,8.0,1,2.236875,0,0,trial
S92,102,DSA,Stack,1,2,11,8.0,0,0.8134090909090909,0,1,mixed
S92,122,DSA,Stack,1,2,8,8.0,0,1.1184375,0,1,mixed
S92,209,DSA,Queue,1,3,6,8.0,0,1.49125,0,0,mixed
S92,130,DSA,Stack,0,2,14,8.0,2,0.6391071428571429,0,0,mixed
S92,60,DSA,Stack,1,2,10,8.0,0,0.8947499999999999,0,1,mixed
S92,207,DSA,Queue,0,3,5,8.0,3,1.7895,0,0,trial
S92,215,DSA,Queue,1,2,8,8.0,0,1.1184375,0,1,mixed
S92,112,DSA,Stack,0,2,11,8.0,2,0.8134090909090909,0,0,mixed
S92,163,DSA,Stack,1,2,11,8.0,0,0.8134090909090909,0,1,mixed
S93,166,DSA,Stack,1,2,7,8.0,0,1.2782142857142855,0,1,conceptual
S93,34,DSA,Stack,1,4,4,8.0,0,2.236875,0,0,mixed
S93,232,DSA,Queue,0,3,15,8.0,3,0.5965,0,0,mixed
S93,274,DSA,Queue,1,4,13,8.0,0,0.6882692307692307,0,0,conceptual
S93,177,DSA,Queue,1,5,7,8.0,0,1.2782142857142855,0,0,mixed
S93,266,DSA,Queue,0,2,4,8.0,2,2.236875,0,0,trial
S93,31,DSA,Stack,0,5,4,8.0,5,2.236875,1,0,trial
S93,103,DSA,Stack,0,2,6,8.0,2,1.49125,0,0,trial
S93,233,DSA,Queue,1,4,9,8.0,0,0.9941666666666666,0,0,mixed
S93,63,DSA,Stack,0,5,12,8.0,5,0.745625,1,0,conceptual
S94,4,DSA,Stack,0,5,7,,5,1.2782142857142855,1,0,pattern
S94,122,DSA,Stack,0,4,9,8.0,4,0.9941666666666666,1,0,pattern
S94,17,DSA,Stack,1,3,6,8.0,0,1.49125,0,0,conceptual
S94,29,DSA,Stack,0,3,6,8.0,3,1.49125,0,0,trial
S94,126,DSA,Stack,0,3,11,8.0,3,0.8134090909090909,0,0,mixed
S94,186,DSA,Queue,1,5,9,8.0,0,0.9941666666666666,0,0,trial
S94,22,DSA,Stack,0,2,10,8.0,2,0.8947499999999999,0,0,mixed
S94,253,DSA,Queue,1,2,8,8.0,0,1.1184375,0,1,mixed
S94,135,DSA,Stack,1,1,15,8.0,0,0.5965,0,1,mixed
S94,103,DSA,Stack,0,3,9,8.0,3,0.9941666666666666,0,0,mixed
S95,75,DSA,Stack,0,5,12,8.0,5,0.745625,1,0,trial
S95,106,DSA,Stack,1,1,10,8.0,0,0.8947499999999999,0,1,mixed
S95,172,DSA,Queue,1,3,8,8.0,0,1.1184375,0,0,mixed
S95,134,DSA,Stack,0,5,12,8.0,5,0.745625,1,0,pattern
S95,140,DSA,Stack,1,3,15,8.0,0,0.5965,0,0,mixed
S95,207,DSA,Queue,0,5,10,8.0,5,0.8947499999999999,1,0,pattern
S95,143,DSA,Stack,1,4,7,8.0,0,1.2782142857142855,0,0,mixed
S95,10,DSA,Stack,0,1,8,,1,1.1184375,0,0,mixed
S95,208,DSA,Queue,0,1,14,8.0,1,0.6391071428571429,0,0,mixed
S95,46,DSA,Stack,0,2,9,8.0,2,0.9941666666666666,0,0,mixed
S96,261,DSA,Queue,0,1,13,8.0,1,0.6882692307692307,0,0,mixed
S96,198,DSA,Queue,1,4,3,8.0,0,2.9825,0,0,trial
S96,39,DSA,Stack,0,1,11,8.0,1,0.8134090909090909,0,0,mixed
S96,122,DSA,Stack,1,3,3,8.0,0,2.9825,0,0,mixed
S96,42,DSA,Stack,1,4,15,8.0,0,0.5965,0,0,conceptual
S96,119,DSA,Stack,1,1,13,8.0,0,0.6882692307692307,0,1,mixed
S96,150,DSA,Stack,0,5,7,8.0,5,1.2782142857142855,1,0,pattern
S96,44,DSA,Stack,1,3,12,8.0,0,0.745625,0,0,mixed
S96,51,DSA,Stack,0,3,14,8.0,3,0.6391071428571429,0,0,mixed
S96,101,DSA,Stack,0,1,8,8.0,1,1.1184375,0,0,mixed
S97,151,DSA,Stack,1,3,10,8.0,0,0.8947499999999999,0,0,mixed
S97,281,DSA,Queue,0,1,5,8.0,1,1.7895,0,0,trial
S97,174,DSA,Queue,0,4,12,8.0,4,0.745625,1,0,pattern
S97,265,DSA,Queue,1,2,13,8.0,0,0.6882692307692307,0,1,mixed
S97,190,DSA,Queue,0,1,9,8.0,1,0.9941666666666666,0,0,mixed
S97,192,DSA,Queue,0,1,8,8.0,1,1.1184375,0,0,mixed
S97,199,DSA,Queue,0,4,6,8.0,4,1.49125,1,0,trial
S97,82,DSA,Stack,1,2,15,8.0,0,0.5965,0,1,mixed
S97,146,DSA,Stack,0,1,6,8.0,1,1.49125,0,0,trial
S97,24,DSA,Stack,1,2,6,8.0,0,1.49125,0,1,mixed
S98,65,DSA,Stack,0,4,3,8.0,4,2.9825,1,0,trial
S98,79,DSA,Stack,1,1,10,8.0,0,0.8947499999999999,0,1,mixed
S98,202,DSA,Queue,0,1,9,8.0,1,0.9941666666666666,0,0,trial
S98,97,DSA,Stack,0,3,13,8.0,3,0.6882692307692307,0,0,mixed
S98,5,DSA,Stack,1,4,9,,0,0.9941666666666666,0,0,mixed
S98,34,DSA,Stack,1,3,11,8.0,0,0.8134090909090909,0,0,mixed
S98,54,DSA,Stack,0,3,5,8.0,3,1.7895,0,0,trial
S98,119,DSA,Stack,1,4,11,8.0,0,0.8134090909090909,0,0,conceptual
S98,251,DSA,Queue,1,1,13,8.0,0,0.6882692307692307,0,1,mixed
S98,178,DSA,Queue,1,4,11,8.0,0,0.8134090909090909,0,0,conceptual
S99,6,DSA,Stack,1,1,15,,0,0.5965,0,1,mixed
S99,8,DSA,Stack,1,1,10,,0,0.8947499999999999,0,1,mixed
S99,239,DSA,Queue,0,1,8,8.0,1,1.1184375,0,0,mixed
S99,279,DSA,Queue,0,3,14,8.0,3,0.6391071428571429,0,0,mixed
S99,17,DSA,Stack,1,2,13,8.0,0,0.6882692307692307,0,1,mixed
S99,108,DSA,Stack,0,3,3,8.0,3,2.9825,0,0,trial
S99,263,DSA,Queue,1,1,5,8.0,0,1.7895,0,1,mixed
S99,277,DSA,Queue,1,2,15,8.0,0,0.5965,0,1,mixed
S99,269,DSA,Queue,0,1,13,8.0,1,0.6882692307692307,0,0,mixed
S99,10,DSA,Stack,0,1,9,,1,0.9941666666666666,0,0,mixed
S100,14,DSA,Stack,0,3,7,8.0,3,1.2782142857142855,0,0,mixed
S100,58,DSA,Stack,0,5,9,8.0,5,0.9941666666666666,1,0,pattern
S100,200,DSA,Queue,1,3,13,8.0,0,0.6882692307692307,0,0,mixed
S100,187,DSA,Queue,0,2,13,8.0,2,0.6882692307692307,0,0,mixed
S100,215,DSA,Queue,1,5,12,8.0,0,0.745625,0,0,conceptual
S100,181,DSA,Queue,1,5,11,8.0,0,0.8134090909090909,0,0,conceptual
S100,280,DSA,Queue,0,1,15,8.0,1,0.5965,0,0,mixed
S100,41,DSA,Stack,1,5,15,8.0,0,0.5965,0,0,conceptual
S100,6,DSA,Stack,0,2,12,,2,0.745625,0,0,mixed
S100,153,DSA,Stack,1,3,15,8.0,0,0.5965,0,0,mixed
S101,32,DSA,Stack,0,4,4,8.0,4,2.236875,1,0,trial
S101,128,DSA,Stack,0,1,9,8.0,1,0.9941666666666666,0,0,mixed
S101,232,DSA,Queue,1,2,3,8.0,0,2.9825,0,1,mixed
S101,30,DSA,Stack,1,2,14,8.0,0,0.6391071428571429,0,1,mixed
S101,42,DSA,Stack,0,2,13,8.0,2,0.6882692307692307,0,0,mixed
S101,120,DSA,Stack,0,5,6,8.0,5,1.49125,1,0,trial
S101,196,DSA,Queue,1,5,12,8.0,0,0.745625,0,0,conceptual
S101,51,DSA,Stack,0,5,7,8.0,5,1.2782142857142855,1,0,pattern
S101,8,DSA,Stack,1,2,8,,0,1.1184375,0,1,mixed
S101,138,DSA,Stack,0,1,11,8.0,1,0.8134090909090909,0,0,mixed
S102,184,DSA,Queue,1,5,10,8.0,0,0.8947499999999999,0,0,mixed
S102,121,DSA,Stack,1,3,12,8.0,0,0.745625,0,0,mixed
S102,239,DSA,Queue,1,2,14,8.0,0,0.6391071428571429,0,1,mixed
S102,156,DSA,Stack,0,2,11,8.0,2,0.8134090909090909,0,0,mixed
S102,146,DSA,Stack,0,5,13,8.0,5,0.6882692307692307,1,0,pattern
S102,269,DSA,Queue,1,4,12,8.0,0,0.745625,0,0,conceptual
S102,94,DSA,Stack,0,5,8,8.0,5,1.1184375,1,0,pattern
S102,286,DSA,Queue,1,4,15,8.0,0,0.5965,0,0,conceptual
S102,259,DSA,Queue,0,4,13,8.0,4,0.6882692307692307,1,0,pattern
S102,248,DSA,Queue,1,5,14,8.0,0,0.6391071428571429,0,0,conceptual
S103,46,DSA,Stack,0,5,3,8.0,5,2.9825,1,0,trial
S103,114,DSA,Stack,0,5,3,8.0,5,2.9825,1,0,trial
S103,127,DSA,Stack,0,5,13,8.0,5,0.6882692307692307,1,0,pattern
S103,219,DSA,Queue,0,2,3,8.0,2,2.9825,0,0,mixed
S103,185,DSA,Queue,0,4,3,8.0,4,2.9825,1,0,trial
S103,44,DSA,Stack,0,1,8,8.0,1,1.1184375,0,0,mixed
S103,286,DSA,Queue,1,5,10,8.0,0,0.8947499999999999,0,0,mixed
S103,193,DSA,Queue,1,3,13,8.0,0,0.6882692307692307,0,0,mixed
S103,61,DSA,Stack,0,1,6,8.0,1,1.49125,0,0,trial
S103,284,DSA,Queue,0,5,3,8.0,5,2.9825,1,0,trial
S104,95,DSA,Stack,0,2,14,8.0,2,0.6391071428571429,0,0,mixed
S104,82,DSA,Stack,1,3,8,8.0,0,1.1184375,0,0,mixed
S104,27,DSA,Stack,0,2,11,8.0,2,0.8134090909090909,0,0,mixed
S104,54,DSA,Stack,1,4,14,8.0,0,0.6391071428571429,0,0,pattern
S104,265,DSA,Queue,1,3,3,8.0,0,2.9825,0,0,mixed
S104,81,DSA,Stack,1,4,8,8.0,0,1.1184375,0,0,mixed
S104,241,DSA,Queue,0,4,5,8.0,4,1.7895,1,0,trial
S104,105,DSA,Stack,0,4,12,8.0,4,0.745625,1,0,pattern
S104,217,DSA,Queue,1,3,11,8.0,0,0.8134090909090909,0,0,mixed
S104,45,DSA,Stack,1,4,6,8.0,0,1.49125,0,0,mixed
S105,272,DSA,Queue,0,4,5,8.0,4,1.7895,1,0,trial
S105,234,DSA,Queue,1,3,12,8.0,0,0.745625,0,0,mixed
S105,166,DSA,Stack,1,5,3,8.0,0,2.9825,0,0,mixed
S105,165,DSA,Stack,1,5,13,8.0,0,0.6882692307692307,0,0,conceptual
S105,126,DSA,Stack,0,2,11,8.0,2,0.8134090909090909,0,0,conceptual
S105,114,DSA,Stack,1,5,3,8.0,0,2.9825,0,0,mixed
S105,276,DSA,Queue,0,5,4,8.0,5,2.236875,1,0,trial
S105,167,DSA,Stack,1,1,11,8.0,0,0.8134090909090909,0,1,mixed
S105,225,DSA,Queue,1,2,4,8.0,0,2.236875,0,1,mixed
S105,196,DSA,Queue,0,1,6,8.0,1,1.49125,0,0,trial
S106,225,DSA,Queue,0,1,6,8.0,1,1.49125,0,0,trial
